date,report_org_code,org_code,activity,humanitarian_or_development,state,township,beneficiaries,new_beneficiaries
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Ponnagyun,90,90
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Ponnagyun,126,126
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Ponnagyun,372,0
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Ponnagyun,207,207
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Ponnagyun,188,0
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Ponnagyun,260,260
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Ponnagyun,85,85
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Sittwe,139,139
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Sittwe,185,185
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Sittwe,137,137
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Sittwe,97,97
01/05/2022,org_2625,org_6660,multi-purpose cash transfer,Humanitarian,Rakhine,Sittwe,247,247
01/05/2022,org_2625,org_8698,IGA and small grants,Humanitarian,Kachin,Myitkyina,30,30
01/05/2022,org_2625,org_8698,IGA and small grants,Humanitarian,Kachin,Waingmaw,10,10
01/05/2022,org_2625,org_8698,IGA and small grants,Humanitarian,Kachin,Waingmaw,10,10
01/05/2022,org_2625,org_8698,IGA and small grants,Humanitarian,Kachin,Waingmaw,20,20
01/05/2022,org_2625,org_8698,IGA and small grants,Humanitarian,Kachin,Mogaung,10,10
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,4,0
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,3,3
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,3,3
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,5,5
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,2,0
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,5,0
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,5,0
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,5,5
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,4,0
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,4,0
01/06/2022,org_2625,org_6660,IGA and small grants,Humanitarian,Rakhine,Ponnagyun,4,0
01/06/2022,org_6410,org_6410,food distribution,Humanitarian,Sagaing,Shwebo,500,500
01/02/2022,org_7597,org_7597,livestock kits,Development,Shan (East),Monghsat,14,0
01/03/2022,org_7597,org_7597,FFS and farmer training,Development,Shan (East),Mongton,14,14
01/03/2022,org_7597,org_7597,FFS and farmer training,Development,Shan (East),Monghsat,26,26
01/04/2022,org_7597,org_7597,livestock kits,Development,Shan (East),Mongton,1,1
01/04/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Mongton,1,1
01/04/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Mongton,1,1
01/04/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Mongton,1,1
01/04/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Mongton,1,1
01/04/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Monghsat,1,1
01/04/2022,org_7597,org_7597,livestock kits,Development,Shan (East),Monghsat,9,0
01/05/2022,org_7597,org_7597,livestock kits,Development,Shan (East),Kengtung,2,2
01/05/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Monghsat,1,1
01/05/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Monghsat,1,1
01/05/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Monghsat,1,1
01/05/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Monghsat,1,1
01/05/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Mongton,1,1
01/05/2022,org_7597,org_7597,"crop, vegetable and seed kits",Development,Shan (East),Mongton,1,1
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,11,11
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,14,14
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,18,18
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,22,22
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,18,18
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,19,19
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,24,24
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,18,18
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,37,37
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,12,12
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,12,12
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Mongton,14,14
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Mongton,14,14
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Mongton,20,20
01/05/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Mongton,17,17
01/06/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,29,29
01/06/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Monghsat,16,16
01/06/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Mongton,20,20
01/06/2022,org_7597,org_7597,kitchen garden kits,Development,Shan (East),Mongton,21,21
01/06/2022,org_7597,org_7597,livestock kits,Development,Shan (East),Monghsat,1,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,vocational training,Humanitarian,Kayin,Hlaingbwe,2,0
01/06/2022,org_7597,org_7597,kitchen garden kits,Humanitarian,Kayin,Hlaingbwe,88,88
01/06/2022,org_7597,org_7597,kitchen garden kits,Humanitarian,Kayin,Hlaingbwe,12,0
01/06/2022,org_7597,org_7597,kitchen garden kits,Humanitarian,Kayin,Hlaingbwe,19,0
01/06/2022,org_7597,org_7597,kitchen garden kits,Humanitarian,Kayin,Hlaingbwe,4,0
01/06/2022,org_7597,org_7597,kitchen garden kits,Humanitarian,Kayin,Hlaingbwe,4,0
01/06/2022,org_7597,org_7597,kitchen garden kits,Humanitarian,Kayin,Hlaingbwe,4,0
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,22,22
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,19,19
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,14,14
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,27,27
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,0
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,22,22
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,19,19
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,24,24
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,28,28
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,24,24
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,29,29
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,49,49
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,24,24
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,52,52
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,24,24
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,23,23
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,0
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,24,24
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,21,21
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,24,24
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,23,23
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,23,23
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Zalun,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,71,71
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,19,19
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,19,19
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,0
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,27,27
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,15,15
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,77,77
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,21,21
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,12,12
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,28,28
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,23,23
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,26,26
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,27,27
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,50,50
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,23,23
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,25,25
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,54,54
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,24,24
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,46,46
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,51,51
01/06/2022,org_9285,org_9285,food distribution,Humanitarian,Ayeyarwady,Maubin,29,29
01/05/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Waingmaw,1386,0
01/05/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Waingmaw,1603,0
01/05/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Waingmaw,745,0
01/05/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Waingmaw,834,0
01/05/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Chipwi,999,0
01/06/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Puta-O,373,373
01/06/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Myitkyina,32,32
01/06/2022,org_2807,org_2807,food distribution,Humanitarian,Kachin,Hpakant,26,26
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,236,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,152,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,194,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,134,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,146,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,160,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,120,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,217,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,55,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,169,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,91,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Thanlyin,132,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,2,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,2,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,2,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Yangon,Hmawbi,1,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,153,153
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,84,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,193,193
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,59,59
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,105,0
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,96,96
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,146,146
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,114,114
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,93,93
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,67,67
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,103,103
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,129,129
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,62,62
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,112,112
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,60,60
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,104,104
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,67,67
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,91,91
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Kayin,Hlaingbwe,108,108
01/05/2022,org_5677,org_5677,IGA and small grants,Development,Kayin,Hlaingbwe,16,0
01/05/2022,org_5677,org_5677,IGA and small grants,Development,Kayin,Hlaingbwe,27,0
01/05/2022,org_5677,org_5677,IGA and small grants,Development,Kayin,Hlaingbwe,15,0
01/05/2022,org_5677,org_5677,IGA and small grants,Development,Kayin,Hlaingbwe,9,0
01/05/2022,org_5677,org_5677,"crop, vegetable and seed kits",Development,Kayin,Hlaingbwe,54,54
01/05/2022,org_5677,org_5677,"crop, vegetable and seed kits",Development,Kayin,Hlaingbwe,90,90
01/05/2022,org_5677,org_5677,"crop, vegetable and seed kits",Development,Kayin,Hlaingbwe,32,32
01/05/2022,org_5677,org_5677,"crop, vegetable and seed kits",Development,Kayin,Hlaingbwe,34,34
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Tanintharyi,Kawthoung,86,86
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Tanintharyi,Kawthoung,199,199
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Tanintharyi,Kawthoung,103,103
01/05/2022,org_5677,org_5677,food distribution,Humanitarian,Tanintharyi,Kawthoung,232,232
